Equipment.py	* steps until cast.	詠唱まであと*歩。
Equipment.py	"After * turns, summon * Fire Fly Swarms and * Fire Spirits."	*ターン目に、ファイア・フライ・スウォーム*体とファイア・スピリット*体を召喚する。
Equipment.py	"After * turns, summon * Yetis and * Storm Spirits."	*ターン目に、イエティ*体とストーム・スピリット*体を召喚する。
Equipment.py	"After * turns, summon * Gnomes and * Mycobeasts."	*ターン目に、ノーム*体とマイコビースト*体を召喚する。
Equipment.py	"After * turns, summon * Ravens and * Witchs."	*ターン目に、レイブン*体とウィッチ*体を召喚する。
Equipment.py	All spells and skills gain +* damage for each unique tag amongst all the spells you have cast this level.	あなたがこのレルムで唱えた呪文のタグ1種類ごとに、すべての呪文とスキルが＋*ダメージを得る。
Equipment.py	Current: *	現在：*。
Equipment.py	Does not target units already afflicted with Blind.	既に[盲目:blind]の影響を受けているユニットは対象にしない。
Equipment.py	Does not target units already afflicted with Frozen.	既に[凍結:frozen]の影響を受けているユニットは対象にしない。
Equipment.py	Does not target units already afflicted with Poison.	既に[毒:poison]の影響を受けているユニットは対象にしない。
Equipment.py	Does not target units already afflicted with Stunned.	既に[スタン:stun]の影響を受けているユニットは対象にしない。
Equipment.py	Each ally you summon has a one in three chance to be Trollblooded.	あなたが召喚する味方は、3分の1の確率でトロールブラッディドになる。
Equipment.py	"Each level, when you cast your seventh unique spell, summon * duergar."	各レルムであなたが7種類目の呪文を唱えたとき、ドゥエルガル*体を召喚する。
Equipment.py	Each non-Fire ally you summon has a one in three chance to be Burning.	あなたが召喚するファイアでない味方は、3分の1の確率でバーニングになる。
Equipment.py	Each non-Metallic ally you summon has a one in three chance to be Metallic.	あなたが召喚するメタリックでない味方は、3分の1の確率でメタリックになる。
Equipment.py	Each non-Undead ally you summon has a one in three chance to be Ghostly.	あなたが召喚するアンデッドでない味方は、3分の1の確率でゴーストリーになる。
Equipment.py	"Each turn, all allied units heal for * hp per * damage dealt to enemies by allied units."	各ターン、味方全員の[*HP:heal]を、味方が敵に与えた*ダメージごとに回復する。
Equipment.py	"Each turn, all soaked enemies take [*_fire:fire] damage."	各ターン、すべての浸水した敵に[*ファイア:fire]ダメージを与える。
Equipment.py	"Each turn, deal * Arcane damage to one random enemy currently afflicted with Poison"	各ターン、[毒:poison]状態のランダムな敵1体に*アーケインダメージを与える。
Equipment.py	"Each turn, deal * Holy damage to one random enemy currently afflicted with Frozen"	各ターン、[凍結:frozen]状態のランダムな敵1体に*ホーリーダメージを与える。
