Monster.py	aether charge	エーテル・チャージ
Monster.py	aether swap	エーテル・スワップ
Monster.py	annihilate	アナイアレート
Monster.py	arcane beam	アーケイン・ビーム
Monster.py	arcane blast	アーケイン・ブラスト
Monster.py	arcane bolt	アーケイン・ボルト
Monster.py	arcane burst	アーケイン・バースト
Monster.py	arcane orb	アーケイン・オーブ
Monster.py	army of darkness	アーミー・オブ・ダークネス
Monster.py	army of hades	アーミー・オブ・ハデス
Monster.py	arrow of flame	アロー・オブ・フレイム
Monster.py	arrow of halting	アロー・オブ・ハルティング
Monster.py	arrow of poison	アロー・オブ・ポイズン
Monster.py	ash blast	アッシュ・ブラスト
Monster.py	assemble bone knight	アセンブル・ボーン・ナイト
Monster.py	awaken bone shamblers	アウェイクン・ボーン・シャンブラーズ
Monster.py	ball of starfire	ボール・オブ・スターファイア
Monster.py	beasts of earth	ビースツ・オブ・アース
Monster.py	bestow nightmare	ベストウ・ナイトメア
Monster.py	blizzard	ブリザード
Monster.py	blood tax	ブラッド・タックス
Monster.py	boiling blood	ボイリング・ブラッド
Monster.py	bone spear	ボーン・スピア
Monster.py	bone swap	ボーン・スワップ
Monster.py	bow	弓
Monster.py	brain bite	脳かじり
Monster.py	carrion channel	キャリオン・チャネル
Monster.py	chain lightning	チェイン・ライトニング
Monster.py	chaos ball	カオス・ボール
Monster.py	chaos bite	カオス・バイト
Monster.py	chaos breath	カオス・ブレス
Monster.py	chaos strike	カオス・ストライク
Monster.py	charge	突進
Monster.py	claw	爪
Monster.py	conductivity	コンダクティビティ
Monster.py	crossbow	クロスボウ
Monster.py	dark ball	ダーク・ボール
Monster.py	dark beam	ダーク・ビーム
Monster.py	dark bolt	ダーク・ボルト
Monster.py	dark breath	ダーク・ブレス
Monster.py	dark torment	ダーク・トーメント
Monster.py	darkness	ダークネス
Monster.py	death beam	デス・ビーム
Monster.py	death bolt	デス・ボルト
Monster.py	death gaze	デス・ゲイズ
Monster.py	death touch	デス・タッチ
Monster.py	demonic promotion	デモニック・プロモーション
Monster.py	drain life	ドレイン・ライフ
Monster.py	duplicate	デュプリケート
Monster.py	earthen sentinel	アースン・センチネル
Monster.py	earthquake	アースクエイク
Monster.py	enlighten serpent	エンライトン・サーペント
Monster.py	eye beams	アイ・ビームズ
Monster.py	eye of fire	アイ・オブ・ファイア
Monster.py	eye of ice	アイ・オブ・アイス
Monster.py	fae queen's guard	フェイ・クイーンズ・ガード
Monster.py	famine gaze	ファミン・ゲイズ
Monster.py	fear bolt	フィアー・ボルト
Monster.py	fiend swap	フィーンド・スワップ
Monster.py	fiery torment	ファイアリー・トーメント
Monster.py	fire	ファイア
Monster.py	fire ball	ファイア・ボール
Monster.py	fire beam	ファイア・ビーム
Monster.py	fire blast	ファイア・ブラスト
Monster.py	fire bolt	ファイア・ボルト
Monster.py	fire breath	ファイア・ブレス
Monster.py	fire protection	ファイア・プロテクション
Monster.py	fire seed	ファイア・シード
Monster.py	fireball	ファイアボール
Monster.py	flash of lightning	フラッシュ・オブ・ライトニング
Monster.py	freeze	フリーズ
Monster.py	frenzy bite	フレンジー・バイト
Monster.py	frenzy claw	フレンジー・クロー
Monster.py	frog hop	カエル跳び
Monster.py	frost	フロスト
Monster.py	frostfire protection	フロストファイア・プロテクション
Monster.py	frosty torment	フロスティ・トーメント
Monster.py	gaze of winter	ゲイズ・オブ・ウィンター
Monster.py	giant fireball	ジャイアント・ファイアボール
Monster.py	glass orb	ガラス・オーブ
Monster.py	glass shard	ガラス・シャード
Monster.py	glassy gaze	ガラシー・ゲイズ
Monster.py	grant sorcery	グラント・ソーサリー
Monster.py	greater life drain	グレーター・ライフ・ドレイン
Monster.py	green gorgon breath	グリーン・ゴーゴン・ブレス
Monster.py	grey gorgon breath	グレイ・ゴーゴン・ブレス
Monster.py	grow fly traps	グロウ・フライ・トラップス
Monster.py	grow thorns	グロウ・ソーンズ
Monster.py	haunt	ホーント
Monster.py	heal ally	ヒール・アライ
Monster.py	heal aura	ヒール・オーラ
Monster.py	heavenly blast	ヘブンリー・ブラスト
Monster.py	hibernate	冬眠
Monster.py	holy bolt	ホーリー・ボルト
Monster.py	holy breath	ホーリー・ブレス
Monster.py	hop	飛び跳ねる
Monster.py	hurl frostfire	ハール・フロストファイア
Monster.py	ice	アイス
Monster.py	ice age	アイス・エイジ
Monster.py	ice ball	アイス・ボール
Monster.py	ice bolt	アイス・ボルト
Monster.py	ice breath	アイス・ブレス
Monster.py	icicle	アイシクル
Monster.py	ignite poison	イグナイト・ポイズン
Monster.py	imp fire	インプ・ファイア
Monster.py	imp gate	インプ・ゲート
Monster.py	imp shot	インプ・ショット
Monster.py	imp spark	インプ・スパーク
Monster.py	infernal court	インファーナル・コート
Monster.py	invoke chaos	インボーク・カオス
Monster.py	iron blessing	アイアン・ブレッシング
Monster.py	iron gaze	アイアン・ゲイズ
Monster.py	leap	跳躍
Monster.py	life drain	ライフ・ドレイン
Monster.py	life siphon	ライフ・サイフォン
Monster.py	life swap	ライフ・スワップ
Monster.py	lifedrain	ライフドレイン
Monster.py	lightning	ライトニング
Monster.py	lightning beam	ライトニング・ビーム
Monster.py	lightning bolt	ライトニング・ボルト
Monster.py	lightning dive	ライトニング・ダイブ
Monster.py	lightning eye	ライトニング・アイ
Monster.py	lightning leap	ライトニング・リープ
Monster.py	lightning protection	ライトニング・プロテクション
Monster.py	lightning talons	ライトニング・タロンズ
Monster.py	lunar steed	ルナ・スティード
Monster.py	mass blindness	マス・ブラインドネス
Monster.py	mass bloodrage	マス・ブラッドレイジ
Monster.py	mass protection	マス・プロテクション
Monster.py	medusa's gaze	メデューサズ・ゲイズ
Monster.py	melee attack	近接攻撃
Monster.py	mind drain	マインド・ドレイン
Monster.py	moon beam	ムーン・ビーム
Monster.py	moon crown	ムーン・クラウン
Monster.py	mordred's gaze	モードレッズ・ゲイズ
Monster.py	mordred's touch	モードレッズ・タッチ
Monster.py	mushbloom	マッシュブルーム
Monster.py	nightmare aura	ナイトメア・オーラ
Monster.py	nightmare spark	ナイトメア・スパーク
Monster.py	ophan blast	オファン・ブラスト
Monster.py	pain	ペイン
Monster.py	peck	つつく
Monster.py	petrify	ペトリファイ
Monster.py	phase blast	フェイズ・ブラスト
Monster.py	phase bolt	フェイズ・ボルト
Monster.py	physical bolt	フィジカル・ボルト
Monster.py	pickle soul	ピクル・ソウル
Monster.py	planar interposition	プレーナー・インターポジション
Monster.py	poison	ポイズン
Monster.py	poison ball	ポイズン・ボール
Monster.py	poison bolt	ポイズン・ボルト
Monster.py	poison breath	ポイズン・ブレス
Monster.py	poison burst	ポイズン・バースト
Monster.py	poison puff	ポイズン・パフ
Monster.py	poison sting	ポイズン・スティング
Monster.py	pounce	飛びかかる
Monster.py	prison of imps	プリズン・オブ・インプス
Monster.py	prison of thorns	プリズン・オブ・ソーンズ
Monster.py	raise bones	レイズ・ボーンズ
Monster.py	reconstitution	リコンスティチューション
Monster.py	refresh	リフレッシュ
Monster.py	regeneration aura	リジェネレーション・オーラ
Monster.py	regrow	再成長
Monster.py	ride the wind	ライド・ザ・ウィンド
Monster.py	rot blast	ロット・ブラスト
Monster.py	scale weave	スケール・ウィーブ
Monster.py	scribe chaos scrolls	スクライブ・カオス・スクロールズ
Monster.py	shield allies	シールド・アライズ
Monster.py	shield ally	シールド・アライ
Monster.py	shield tide	シールド・タイド
Monster.py	short sword	ショート・ソード
Monster.py	sleep touch	スリープ・タッチ
Monster.py	snake bites	スネーク・バイツ
Monster.py	solar orb	ソーラー・オーブ
Monster.py	soul jar	ソウル・ジャー
Monster.py	soul suck	ソウル・サック
Monster.py	spider bite	スパイダー・バイト
Monster.py	spikebolt	スパイクボルト
Monster.py	spirit fire	スピリット・ファイア
Monster.py	spirit spark	スピリット・スパーク
Monster.py	spore puff	スポア・パフ
Monster.py	starfire pulse	スターファイア・パルス
Monster.py	stone gaze	ストーン・ゲイズ
Monster.py	stoneskin	ストーンスキン
Monster.py	storm bolt	ストーム・ボルト
Monster.py	storm breath	ストーム・ブレス
Monster.py	storm strike	ストーム・ストライク
Monster.py	strife	ストライフ
Monster.py	suicide explosion	スーサイド・エクスプロージョン
Monster.py	summon ash imps	サモン・アッシュ・インプス
Monster.py	summon baby aether spiders	サモン・ベイビー・エーテル・スパイダーズ
