shrine	ruby heart	ルビー・ハート
shrine	scroll of spells	呪文の巻物
shrine	scroll of skills	スキルの巻物
shrine	dagger chest	短剣の宝箱
shrine	orb chest	オーブの宝箱
shrine	tome chest	書物の宝箱
shrine	lens chest	レンズの宝箱
shrine	flag chest	旗の宝箱
shrine	disk chest	円盤の宝箱
shrine	scale chest	鱗の宝箱
shrine	claw chest	爪の宝箱
shrine	fang chest	牙の宝箱
shrine	hourglass chest	砂時計の箱
shrine	horn chest	角の箱
shrine	fiery trinket chest	火炎の装身具の箱
shrine	icy trinket chest	氷雪の装身具の箱
shrine	electric trinket chest	電撃の装身具の箱
shrine	living trinket chest	生者の装身具の箱
shrine	sinister trinket chest	邪悪の装身具の箱
shrine	golden trinket chest	黄金の装身具の箱
shrine	mystic trinket chest	神秘の装身具の箱
shrine	sorcerous trinket chest	魔術の装身具の箱
shrine	enchanting trinket chest	付呪の装身具の箱
shrine	conjured trinket chest	召喚の装身具の箱
shrine	box of wizard caps	魔法使いの帽子の箱
shrine	sigil chest	紋章の箱
shrine	hat chest	帽子の箱
shrine	staff chest	杖の箱
shrine	armor chest	鎧の箱
shrine	shoe box	靴箱
shrine	trinket box	装身具の箱
shrine	treasure chest	宝箱
shrine	miniature treasure chest	小さな宝箱
shrine	exotic pet shop	奇妙なペットの店
shrine	mega chest	メガ宝箱
shrine	miniaturization shrine	小型化の祭壇
shrine	chest	宝箱
shrine	exotic pet	エキゾチック・ペット
shrine	amnesia shrine	忘却の祭壇
shrine	duplication shrine	複製の祭壇
