Game.py	the wizard	あなた
Game.py	wizard	あなた
LevelGen.py	goblin	ゴブリン
LevelGen.py	bat	バット
LevelGen.py	void bomber	ボイド・ボマー
LevelGen.py	fire bomber	ファイア・ボマー
LevelGen.py	fire imp	ファイア・インプ
LevelGen.py	spark imp	スパーク・インプ
LevelGen.py	mind maggot	マインド・マゴット
LevelGen.py	displacer beast	ディスプレイサー・ビースト
LevelGen.py	green mushboom	グリーン・マッシュブーム
LevelGen.py	mantis	マンティス
LevelGen.py	snake	スネーク
LevelGen.py	spriggan	スプリガン
LevelGen.py	spriggan bush	スプリガン・ブッシュ
LevelGen.py	boggart	ボガート
LevelGen.py	orc	オーク
LevelGen.py	pachyderm	パキダーム
LevelGen.py	rotting zombie	ロッティング・ゾンビ
LevelGen.py	ghost	ゴースト
LevelGen.py	iron imp	アイアン・インプ
LevelGen.py	satyr	サテュロス
LevelGen.py	large worm ball	ラージ・ワーム・ボール
LevelGen.py	kobold	コボルド
LevelGen.py	witch	ウィッチ
LevelGen.py	rock worm	ロック・ワーム
LevelGen.py	giant spider	ジャイアント・スパイダー
LevelGen.py	ice lizard	アイス・リザード
LevelGen.py	fire lizard	ファイア・リザード
LevelGen.py	grey mushboom	グレイ・マッシュブーム
LevelGen.py	horned toad	ホーンド・トード
LevelGen.py	raven	レイブン
LevelGen.py	treant	トレント
LevelGen.py	cursed cat	カースド・キャット
LevelGen.py	cultist	カルティスト
LevelGen.py	two headed snake	ツー・ヘッディド・スネーク
LevelGen.py	breathstealer	ブレススティーラー
LevelGen.py	gremlin	グレムリン
LevelGen.py	centaur	ケンタウルス
LevelGen.py	ogre	オーガ
LevelGen.py	spore beast	スポア・ビースト
LevelGen.py	bag of bugs	バッグ・オブ・バグス
LevelGen.py	troll	トロール
LevelGen.py	troubler	トラブラー
LevelGen.py	evil faery	エビル・フェアリー
LevelGen.py	vampire	バンパイア
LevelGen.py	vampire bat	バンパイア・バット
LevelGen.py	gnome	ノーム
LevelGen.py	goatia	ゴーティア
LevelGen.py	steel spider	スティール・スパイダー
LevelGen.py	green slime	グリーン・スライム
LevelGen.py	polar bear	ポーラー・ベア
LevelGen.py	hell hound	ヘル・ハウンド
LevelGen.py	werewolf	ウェアウルフ
LevelGen.py	wild man	ワイルド・マン
LevelGen.py	silent specter	サイレント・スペクター
LevelGen.py	blizzard beast	ブリザード・ビースト
LevelGen.py	flame maw	フレイム・モウ
LevelGen.py	chaos chimera	カオス・キメラ
LevelGen.py	fire lion	ファイア・ライオン
