lambda	fiery dagger	ファイアリー・ダガー
lambda	fiery orb	ファイアリー・オーブ
lambda	fiery tome	ファイアリー・トーム
lambda	fiery lens	ファイアリー・レンズ
lambda	fiery flag	ファイアリー・フラッグ
lambda	fiery disk	ファイアリー・ディスク
lambda	fiery scale	ファイアリー・スケイル
lambda	fiery claw	ファイアリー・クロー
lambda	fiery fang	ファイアリー・ファング
lambda	fiery hourglass	ファイアリー・アワーグラス
lambda	fiery horn	ファイアリー・ホーン
lambda	icy dagger	アイシー・ダガー
lambda	icy orb	アイシー・オーブ
lambda	icy tome	アイシー・トーム
lambda	icy lens	アイシー・レンズ
lambda	icy flag	アイシー・フラッグ
lambda	icy disk	アイシー・ディスク
lambda	icy scale	アイシー・スケイル
lambda	icy claw	アイシー・クロー
lambda	icy fang	アイシー・ファング
lambda	icy hourglass	アイシー・アワーグラス
lambda	icy horn	アイシー・ホーン
lambda	electric dagger	エレクトリック・ダガー
lambda	electric orb	エレクトリック・オーブ
lambda	electric tome	エレクトリック・トーム
lambda	electric lens	エレクトリック・レンズ
lambda	electric flag	エレクトリック・フラッグ
lambda	electric disk	エレクトリック・ディスク
lambda	electric scale	エレクトリック・スケイル
lambda	electric claw	エレクトリック・クロー
lambda	electric fang	エレクトリック・ファング
lambda	electric hourglass	エレクトリック・アワーグラス
lambda	electric horn	エレクトリック・ホーン
lambda	living dagger	リビング・ダガー
lambda	living orb	リビング・オーブ
lambda	living tome	リビング・トーム
lambda	living lens	リビング・レンズ
lambda	living flag	リビング・フラッグ
lambda	living disk	リビング・ディスク
lambda	living scale	リビング・スケイル
lambda	living claw	リビング・クロー
lambda	living fang	リビング・ファング
lambda	living hourglass	リビング・アワーグラス
lambda	living horn	リビング・ホーン
lambda	sinister dagger	シニスター・ダガー
lambda	sinister orb	シニスター・オーブ
lambda	sinister tome	シニスター・トーム
lambda	sinister lens	シニスター・レンズ
lambda	sinister flag	シニスター・フラッグ
lambda	sinister disk	シニスター・ディスク
lambda	sinister scale	シニスター・スケイル
lambda	sinister claw	シニスター・クロー
lambda	sinister fang	シニスター・ファング
lambda	sinister hourglass	シニスター・アワーグラス
lambda	sinister horn	シニスター・ホーン
lambda	golden dagger	ゴールデン・ダガー
lambda	golden orb	ゴールデン・オーブ
lambda	golden tome	ゴールデン・トーム
lambda	golden lens	ゴールデン・レンズ
lambda	golden flag	ゴールデン・フラッグ
lambda	golden disk	ゴールデン・ディスク
lambda	golden scale	ゴールデン・スケイル
lambda	golden claw	ゴールデン・クロー
lambda	golden fang	ゴールデン・ファング
